FFD Points: X, Y, Z
0.398984766889, 0.016379592564, 0.0131040429655
0.369967874751, -0.0589819675275, 0.0399998193878
0.369961204402, 0.00849179574057, 0.0131040450794
0.340936584247, -0.0596393427852, 0.0399998258547
0.340929652614, 0.00301375989425, 0.0131040471927
0.31189976783, -0.0599728981349, 0.0399998323291
0.311892574863, 0.000234178306528, 0.0131040493084
0.282861051572, -0.0599425178205, 0.039999838798
0.282853597255, 0.00048734337336, 0.0131040514223
0.253825698925, -0.0594995204533, 0.0399998452566
0.253817983287, 0.00417892657414, 0.0131040535329
0.224801372534, -0.058584956219, 0.0399998517249
0.224793395675, 0.0118001681719, 0.0131040556467
0.195799388119, -0.0571245365909, 0.0399998581947
0.195791150239, 0.0239701289068, 0.0131040577609
0.166836915415, -0.0550214637475, 0.0399998646598
0.166828416871, 0.0414954438471, 0.0131040598736
0.137941477157, -0.0521446306184, 0.0399998711289
0.137932718552, 0.0654686537028, 0.0131040619876
0.109158022811, -0.0483026581805, 0.039999877598
0.109149005152, 0.0974845570864, 0.0131040641016
0.0805726708548, -0.0431913154421, 0.0399998840797
0.0805633959254, 0.14007837001, 0.0131040662198
0.052374765219, -0.0362540475037, 0.0399998905349
0.0523652365061, 0.19788797267, 0.0131040683292
0.0341845178078, -0.0301120619289, 0.0399998948113
0.0341748253812, 0.249070332754, 0.0131040697267
0.0253653190019, -0.0263207505621, 0.0399998969492
0.0253555472019, 0.280664067581, 0.0131040704253
0.0169209295033, -0.021833557305, 0.04000458506
0.0169110817031, 0.318056721513, 0.0131056024326
0.00911834441336, -0.016303748241, 0.0400092580383
0.0091084263892, 0.364137695697, 0.0131071294948
0.00276434543371, -0.00915542379911, 0.0400136300339
0.00275437022304, 0.42370607324, 0.0131085582002
4e-14, 0.0, 0.0400178999875
-1.00000899608e-05, 0.5, 0.0131099535597
1.0, 0.0, 0.0399997999885
0.999998999991, 0.5, 0.0131040387399
0.998015977522, -0.00028795772957, 0.0399998056685
0.998014959656, 0.497600392247, 0.0131040405961
0.994047892866, -0.00086167774168, 0.0399998170094
0.994046839287, 0.492819471828, 0.0131040443021
0.986110515452, -0.00200073857063, 0.0399998396977
0.986109390437, 0.483327456454, 0.0131040517163
0.977705776413, -0.00319412062764, 0.0399998637185
0.977704575754, 0.473382771723, 0.013104059566
0.969321172685, -0.00437214183167, 0.0399998626884
0.969319896564, 0.463566091968, 0.0131040592294
0.952546837748, -0.00669139612408, 0.0399998606256
0.952545410656, 0.444239294978, 0.0131040585553
0.918978975871, -0.0111889132684, 0.0399998565028
0.918977246666, 0.406760610087, 0.013104057208
0.883563203883, -0.0157363575025, 0.0399998521571
0.883561155934, 0.368865873048, 0.0131040557879
0.848123557117, -0.0200938329185, 0.0399998478102
0.848121190208, 0.332554183109, 0.0131040543674
0.812661901322, -0.0242684136144, 0.0399998434626
0.812659215255, 0.297766590437, 0.0131040529467
0.777179682272, -0.0282644476623, 0.0399998391143
0.777176676862, 0.2644668617, 0.0131040515257
0.741677974183, -0.0320834633602, 0.0399998347683
0.741674649255, 0.232642261294, 0.0131040501055
0.706157522101, -0.0357240186852, 0.0399998304196
0.706153877486, 0.202304805877, 0.0131040486844
0.670618790715, -0.0391815802524, 0.0399998260725
0.670614826249, 0.173492273025, 0.0131040472638
0.635062042957, -0.0424483435581, 0.0399998217228
0.635057758477, 0.146269699187, 0.0131040458424
0.59948727839, -0.0455130274546, 0.0399998173748
0.599482673734, 0.12073109236, 0.0131040444215
0.563894478569, -0.0483606164578, 0.039999813027
0.563889553575, 0.0970015794918, 0.0131040430008
0.528283570157, -0.0509720079138, 0.0399998086793
0.528278324662, 0.0752403467126, 0.01310404158
0.492654564872, -0.0533236344002, 0.0399998043315
0.492648998713, 0.0556437859349, 0.0131040401592
0.457007698783, -0.0553869095298, 0.0399997999838
0.457001811799, 0.0384501130834, 0.0131040387384
0.0174123944599, -0.0221270734072, 1.91854234004
0.0174025510828, 0.31561079476, 0.626984761998
0.00941489530432, -0.0165545862294, 1.91876740052
0.00940497994914, 0.362047413965, 0.627058308532
0.00287513571691, -0.00933261961124, 1.91897798331
0.00286516150336, 0.422229466082, 0.627127123963
4e-14, 0.0, 1.91918361474
-1.00000899608e-05, 0.5, 0.627194321361
0.428044880222, -0.056826887766, 1.91832087956
0.428038732571, 0.0264504944414, 0.626912391893
0.399071328224, -0.0580324421365, 1.91832369272
0.399064919808, 0.0164043754562, 0.626913311196
0.370088164466, -0.0589786261048, 1.918326026
0.3700814952, 0.00851964046616, 0.626914073678
0.341097283057, -0.0596365826259, 1.91832787828
0.34109035287, 0.00303676083782, 0.626914678975
0.312100353162, -0.0599717864178, 1.918329249
0.312093162, 0.000243442460542, 0.626915126906
0.283101784152, -0.0599443379511, 1.91833013667
0.283094332001, 0.000472175871069, 0.626915416985
0.254106553656, -0.0595060099529, 1.91833054064
0.254098840545, 0.00412484831203, 0.626915548998
0.22512219653, -0.0585978833512, 1.91833046143
0.225114222558, 0.0116924438658, 0.626915523113
0.196160220772, -0.0571463617131, 1.91832989948
0.19615198614, 0.0237882559196, 0.626915339474
0.167237344455, -0.055055607088, 1.91832885627
0.167228849514, 0.0412109207514, 0.626914998569
0.138380419417, -0.0521950973114, 1.91832733515
0.138371664762, 0.0650481049368, 0.62691450149
0.109632967432, -0.0483755240221, 1.91832534033
0.109623954048, 0.0968773518601, 0.62691384961
0.0810839647913, -0.0432970407535, 1.91832287906
0.0810746944636, 0.139197340432, 0.626913045304
0.0529139956485, -0.0364113479778, 1.91831995217
0.0529044717887, 0.196577157232, 0.626912088836
0.0348298421586, -0.0303638653383, 1.91831775635
0.03482015554, 0.246972005981, 0.626911371275
0.0260522490889, -0.0266430635258, 1.91831656382
0.0260424834713, 0.277978170982, 0.626910981572
0.966858569544, -0.00471570045951, 1.91832081742
0.96685727126, 0.460703151118, 0.626912371587
0.950168141366, -0.00701633403061, 1.91832681688
0.950166692866, 0.44153152422, 0.626914332127
0.916768412086, -0.011478594387, 1.9183375709
0.916766662986, 0.404346640998, 0.626917846385
0.8815212472, -0.015992617584, 1.91834711125
0.881519180873, 0.36673040796, 0.626920964035
0.846250571686, -0.0203189731258, 1.91835480563
0.84624818792, 0.330678045984, 0.626923478447
0.810958173665, -0.0244644383061, 1.91836065381
0.810955472264, 0.296133078564, 0.626925389549
0.775645461923, -0.0284331963255, 1.91836465561
0.775642442705, 0.263060646277, 0.626926697278
0.740313486143, -0.0322266391053, 1.91836681098
0.740310148935, 0.23144914997, 0.626927401622
0.704962979689, -0.0358432209005, 1.91836711973
0.704959324323, 0.201311470638, 0.626927502518
0.669594370496, -0.0392783686624, 1.91836558202
0.669590396809, 0.172685716385, 0.626927000017
0.63420790393, -0.042524284113, 1.91836219782
0.634203611763, 0.145636871777, 0.626925894108
0.598803614036, -0.0455697508664, 1.91835696741
0.598799003227, 0.12025840514, 0.626924184884
0.563381466747, -0.0483998879982, 1.91834989098
0.563376537136, 0.0966743221098, 0.62692187241
0.527941385139, -0.0509958127279, 1.91834096875
0.527936136565, 0.0750419765676, 0.626918956754
0.492483387142, -0.0533342585703, 1.91833020089
0.492477819442, 0.0555552526604, 0.626915437973
0.457007698782, -0.0553869095298, 1.91831758734
0.457001811798, 0.0384501130831, 0.626911316044
1.0, 0.0, 1.91831758731
0.999998999991, 0.5, 0.626911316033
0.997798800758, -0.00031945384107, 1.91831759474
0.997797780938, 0.497337929026, 0.626911318464
0.993396281877, -0.00095566715483, 1.91831760796
0.993395222434, 0.492036239772, 0.626911322782
0.984589728979, -0.00221756382859, 1.91831763438
0.984588590277, 0.481520609418, 0.626911331416
0.975201265879, -0.00354727939996, 1.91831766204
0.975200042679, 0.470439831003, 0.626911340454
0.00292501081657, 0.00941145404897, 2.8121333828
0.0029150370519, 0.578427476617, 0.918997481397
0.00955524729104, 0.0166715376681, 2.81182491372
0.00954533319904, 0.638927165115, 0.918896678133
0.0176463871442, 0.0222651586199, 2.81149512972
0.0176365458731, 0.685539896168, 0.918788909459
0.0263794166605, 0.0267949156836, 2.81116431942
0.0263696539874, 0.723287242576, 0.918680805403
0.0351810966582, 0.0304994479106, 2.81116872735
0.0351714132009, 0.754157829958, 0.918682245851
0.0533092191249, 0.0365257793826, 2.81117683405
0.0532996988222, 0.804376421915, 0.918684895004
0.0814599806545, 0.0433744428362, 2.81118761535
0.0814507137109, 0.861447666174, 0.918688418179
0.109979595684, 0.0484283856186, 2.81119665481
0.10997058542, 0.903563154103, 0.918691372142
0.138703678625, 0.0522320931316, 2.81120394505
0.13869492688, 0.935260188427, 0.918693754489
0.167531628316, 0.0550804652329, 2.81120946024
0.167523136025, 0.958996227004, 0.918695556775
0.196425003506, 0.0571623369525, 2.81121318421
0.196416771257, 0.976344868856, 0.918696773715
0.225357151946, 0.058607350535, 2.81121510537
0.225349180089, 0.988386448017, 0.918697401523
0.254312221825, 0.0595107117603, 2.81121521746
0.254304510566, 0.995914332763, 0.91869743815
0.283277974692, 0.0599456700924, 2.81121351791
0.283270524127, 0.999538925121, 0.918696882763
0.312247125764, 0.0599709729506, 2.81121000702
0.312239935923, 0.999749778759, 0.918695735454
0.341215402602, 0.0596345538072, 2.81120468669
0.341208473478, 0.996946332621, 0.918693996846
0.370176198763, 0.0589761806771, 2.81119756107
0.370169530289, 0.991459981309, 0.918691668297
0.39912999437, 0.0580302653662, 2.81118863327
0.399123586482, 0.983577485094, 0.91868875082
0.428074243021, 0.0568255509229, 2.81117790716
0.428068095634, 0.973538365384, 0.918685245682
0.457007698782, 0.0553869095298, 2.811165386
0.457001811798, 0.961549886917, 0.918681153945
0.492400738346, 0.0533393660424, 2.81121263688
0.492395169902, 0.944487308898, 0.918696594856
0.52777617577, 0.05100730141, 2.81125297169
0.527770925708, 0.925053760854, 0.918709775691
0.563133791297, 0.0484188477882, 2.81128639066
0.563128859457, 0.903483673507, 0.918720696532
0.598473555701, 0.0455971343939, 2.81131289317
0.598468941922, 0.879969787119, 0.918729357171
0.633795561958, 0.0425609449811, 2.81133247839
0.633791266079, 0.854668630365, 0.918735757338
0.669099804048, 0.0393250958737, 2.81134514543
0.669095825911, 0.827703670553, 0.918739896746
0.704386304204, 0.0359007667814, 2.8113508937
0.704382643648, 0.799168070377, 0.918741775199
0.739654760962, 0.0322957502882, 2.81134972284
0.739651417825, 0.769126766956, 0.918741392579
0.774904802994, 0.028514545396, 2.81134163275
0.77490177711, 0.737617251346, 0.918738748853
0.810135686165, 0.024558846923, 2.81132662362
0.810132977362, 0.704653646798, 0.918733844085
0.845346365678, 0.0204273613102, 2.81130469591
0.845343973774, 0.670225173832, 0.918726678422
0.880535459339, 0.0161160280698, 2.81127585032
0.880533384139, 0.634297995615, 0.918717252099
0.915701253989, 0.0116181298115, 2.81124008775
0.915699495285, 0.596816134827, 0.918705565403
0.949030363348, 0.00717134521811, 2.81119977802
0.949028904608, 0.559760214147, 0.918692392763
0.965685542647, 0.00487887590042, 2.81117729057
0.965684233805, 0.54065662156, 0.918685044187
0.974010661711, 0.00371489320441, 2.81116546376
0.974009427795, 0.530956927421, 0.918681179355
0.983866764389, 0.00232058296294, 2.81116543663
0.98386561918, 0.51933786906, 0.918681170491
0.993086516838, 0.00100034816038, 2.81116540949
0.993085454607, 0.508336095735, 0.918681161622
0.997695558445, 0.00033442658185, 2.8111653957
0.997694537696, 0.502786841735, 0.918681157117
0.428004025795, -0.056828747805, 0.0
0.427997877776, 0.0264349943755, 3.26785638425e-05
0.398989664257, -0.0580354722256, 0.0
0.398983255107, 0.0163791251349, 3.26785638425e-05
0.369965605724, -0.0589820305552, 0.0
0.369958935354, 0.00849127051916, 3.26785638425e-05
0.340933557591, -0.0596393947705, 0.0
0.34092662593, 0.00301332669006, 3.26785638425e-05
0.311895983458, -0.0599729191065, 0.0
0.311888790457, 0.00023400354619, 3.26785638425e-05
0.282856509797, -0.0599424834811, 0.0
0.282849055439, 0.000487629530758, 3.26785638425e-05
0.253820400768, -0.0594993980279, 0.0
0.253812685083, 0.0041799467683, 3.26785638425e-05
0.224795319954, -0.0585847123383, 0.0
0.22478734304, 0.0118022004779, 3.26785638425e-05
0.195792585172, -0.0571241199667, 0.0
0.195784347231, 0.0239736007177, 3.26785638425e-05
0.166829368531, -0.055020820243, 0.0
0.166820869919, 0.0415008062946, 3.26785638425e-05
0.137933209292, -0.0521436800325, 0.0
0.137924450612, 0.0654765751197, 3.26785638425e-05
0.109149045928, -0.0483012752921, 0.0
0.109140028189, 0.0974960809646, 3.26785638425e-05
0.0805630313891, -0.0431893132601, 0.0
0.0805537563729, 0.140095054581, 3.26785638425e-05
0.0523645828256, -0.0362510637282, 0.0
0.0523550540211, 0.197912837051, 3.26785638425e-05
0.0341711910636, -0.0301068295074, 0.0
0.0341614985171, 0.249113935539, 3.26785638425e-05
0.0253507114985, -0.0263138096431, 0.0
0.025340939567, 0.280721907609, 3.26785638425e-05
0.0169103557389, -0.0218271938865, 0.0
0.0169005078435, 0.318109749117, 3.26785638425e-05
0.00911176913453, -0.0162981455267, 0.0
0.00910185105119, 0.364184384205, 3.26785638425e-05
0.00276163745255, -0.00915101617854, 0.0
0.00275166221751, 0.423742802799, 3.26785638425e-05
0.0, 0.0, 0.0
-1.00000900008e-05, 0.5, 3.26785638425e-05
1.0, 0.0, 0.0
0.999998999991, 0.5, 3.26785638425e-05
0.99802073788, -0.00028726555753, 0.0
0.998019720057, 0.497606160251, 3.26785638425e-05
0.994061903502, -0.00085965560594, 0.0
0.994060850049, 0.492836322678, 3.26785638425e-05
0.986143032742, -0.00199609121041, 0.0
0.986141908019, 0.48336618381, 3.26785638425e-05
0.977759242189, -0.0031865701777, 0.0
0.977758042011, 0.473445691091, 3.26785638425e-05
0.969373720245, -0.00436478538831, 0.0
0.969372444597, 0.463627394641, 3.26785638425e-05
0.952597553457, -0.00668446323028, 0.0
0.952596126822, 0.44429706813, 3.26785638425e-05
0.919026015522, -0.0111827462649, 0.0
0.919024286741, 0.406812000926, 3.26785638425e-05
0.883606655698, -0.0157309043419, 0.0
0.883604608139, 0.368911315295, 3.26785638425e-05
0.848163413684, -0.0200890447519, 0.0
0.848161047133, 0.332594083833, 3.26785638425e-05
0.812698156178, -0.0242642456186, 0.0
0.812695470437, 0.297801323156, 3.26785638425e-05
0.777212329758, -0.0282608586319, 0.0
0.777209324642, 0.264496769788, 3.26785638425e-05
0.741707009473, -0.0320804166869, 0.0
0.741703684806, 0.232667649815, 3.26785638425e-05
0.706182941088, -0.0357214821486, 0.0
0.706179296702, 0.202325943329, 3.26785638425e-05
0.670640589099, -0.0391795173308, 0.0
0.670636624829, 0.173509463753, 3.26785638425e-05
0.635080218359, -0.0424467276033, 0.0
0.635075934042, 0.146283165253, 3.26785638425e-05
0.599501826065, -0.0455118204384, 0.0
0.59949722154, 0.120741150661, 3.26785638425e-05
0.563905394868, -0.0483597808047, 0.0
0.563900469972, 0.0970085431519, 3.26785638425e-05
0.528290851401, -0.0509715016977, 0.0
0.528285605972, 0.0752445651094, 3.26785638425e-05
0.492658207204, -0.0533234072727, 0.0
0.492652641078, 0.0556456786333, 3.26785638425e-05
0.457007698783, -0.0553869095297, 0.0
0.457001811799, 0.0384501130835, 3.26785638425e-05
0.0173953648884, -0.0221170069509, 1.8535327399
0.0173855213581, 0.315694680498, 0.605740558312
0.00940472725983, -0.0165460096028, 1.85375012279
0.00939481181314, 0.362118884662, 0.60581159592
0.00287150273154, -0.00932687717942, 1.85395352579
0.0028615284853, 0.422277318883, 0.605878065098
4e-14, 0.0, 1.85415215459
-1.00000899608e-05, 0.5, 0.605942974139
0.428042743293, -0.0568269850572, 1.85331811626
0.428036595622, 0.0264496836956, 0.605670422389
0.39906705867, -0.0580326005556, 1.8533203668
0.399060650216, 0.0164030553191, 0.605671157835
0.370081757542, -0.0589788040771, 1.85332223345
0.370075088217, 0.00851815738796, 0.605671767827
0.341088686521, -0.0596367302799, 1.85332371527
0.341081756257, 0.00303553040908, 0.605672252067
0.312089671241, -0.059971845621, 1.85332481191
0.312082479984, 0.000242949109598, 0.605672610433
0.283088961113, -0.0599442409987, 1.85332552207
0.283081508846, 0.000472983794437, 0.605672842504
0.254091585175, -0.0595056640874, 1.85332584519
0.25408387193, 0.00412773047608, 0.605672948094
0.225105096221, -0.0585971943194, 1.85332578184
0.225097122096, 0.011698185702, 0.605672927392
0.196140949305, -0.0571451990002, 1.85332533231
0.196132714499, 0.0237979450326, 0.605672780491
0.167215926895, -0.0550537808792, 1.85332449773
0.167207431762, 0.0412261389043, 0.605672507764
0.138356892377, -0.0521923923271, 1.85332328086
0.138348137511, 0.0650706460966, 0.605672110109
0.109607737403, -0.048371676406, 1.85332168503
0.109598723792, 0.0969094147928, 0.605671588613
0.0810565975156, -0.0432913926575, 1.85331971614
0.0810473269416, 0.139244407114, 0.605670945208
0.0528852258928, -0.0364030180993, 1.85331737454
0.0528757017742, 0.19664657173, 0.605670180005
0.0348042910986, -0.0303539422128, 1.8533156179
0.0347946042501, 0.247054697315, 0.605669605962
0.0260284409337, -0.026631985577, 1.85331466388
0.0260186751017, 0.278070485684, 0.605669294203
0.966943969585, -0.00470382077513, 1.85331806655
0.966942672069, 0.460802146838, 0.605670406146
0.950250975174, -0.00700504872998, 1.85332286612
0.95024952742, 0.441625566824, 0.605671974575
0.916846104516, -0.0114684356019, 1.85333146934
0.916844356116, 0.404431296129, 0.605674785984
0.881593015641, -0.0159836329145, 1.85333910163
0.881590949959, 0.366805278958, 0.605677280108
0.84631640071, -0.0203110821273, 1.85334525714
0.846314017536, 0.330743803209, 0.605679291639
0.811018051475, -0.0244575489837, 1.85334993568
0.811015350613, 0.296190488627, 0.60568082052
0.775699383286, -0.0284272655229, 1.85335313711
0.775696364554, 0.263110068808, 0.605681866701
0.740361443321, -0.0322216069581, 1.85335486142
0.740358106543, 0.231491083831, 0.605682430181
0.705004963458, -0.0358390313814, 1.85335510841
0.70500130847, 0.201346382715, 0.605682510894
0.669630376469, -0.0392749667763, 1.85335387825
0.669626403107, 0.172714064963, 0.605682108894
0.634237923705, -0.0425216150881, 1.85335117087
0.634233631807, 0.145659113281, 0.605681224161
0.598827643297, -0.0455677571663, 1.85334698653
0.598823032705, 0.12027501903, 0.60567985678
0.563399498286, -0.0483985076668, 1.85334132539
0.563394568837, 0.0966858246794, 0.6056780068
0.527953412892, -0.0509949763164, 1.85333418761
0.527948164425, 0.0750489465476, 0.605675674275
0.492489404229, -0.0533338867305, 1.85332557332
0.492483836584, 0.0555583512731, 0.605672859249
0.457007698782, -0.0553869095298, 1.85331548247
0.457001811798, 0.0384501130831, 0.605669561705
1.0, 0.0, 1.85331548244
0.999998999991, 0.5, 0.605669561697
0.997806317116, -0.00031836377941, 1.85331548841
0.997805297364, 0.497347012721, 0.605669563647
0.993418833737, -0.00095241423837, 1.85331549897
0.993417774497, 0.492063346958, 0.605669567098
0.984642363065, -0.00221006371301, 1.85331552011
0.984641224837, 0.48158310934, 0.605669574007
0.975287945512, -0.00353507597092, 1.85331554224
0.975286723093, 0.47054152455, 0.605669581237
0.00292655030054, 0.0094138874146, 2.83974862853
0.00291657654973, 0.578447754326, 0.928021747103
0.00955958520704, 0.0166751482912, 2.83943722409
0.00954967115408, 0.638957253139, 0.927919984605
0.0176536331118, 0.0222694041689, 2.83910429337
0.0176437919059, 0.685575275153, 0.927811187628
0.0263895463281, 0.026799580469, 2.83877032676
0.0263797837462, 0.72332611514, 0.927702052136
0.035191959668, 0.0305036409809, 2.83877482653
0.0351822763085, 0.754192771628, 0.927703522594
0.0533214438155, 0.0365293188701, 2.83878310082
0.0533119236228, 0.804405917152, 0.927706226515
0.0814716148597, 0.0433768284476, 2.83879410198
0.0814623480208, 0.861467545938, 0.927709821535
0.109990320317, 0.0484300211633, 2.83880332183
0.109981310148, 0.903576783414, 0.92771283445
0.138713681757, 0.0522332315577, 2.8388107528
0.138704930102, 0.935269675153, 0.927715262785
0.167540735011, 0.0550812317759, 2.83881636849
0.167532242802, 0.959002614756, 0.927717097913
0.196433197537, 0.0571628313261, 2.83882015236
0.196424965362, 0.976348988567, 0.927718334425
0.225364423281, 0.0586076435228, 2.83882209255
0.225356451489, 0.988388889542, 0.927718968451
0.254318587094, 0.0595108546172, 2.83882218265
0.254310875892, 0.995915523218, 0.927718997896
0.283283427783, 0.0599457113221, 2.83882042005
0.283275977267, 0.999539268696, 0.927718421904
0.312251668503, 0.0599709477731, 2.83881680506
0.312244478703, 0.99974956895, 0.927717240576
0.341219058573, 0.0596344910124, 2.83881133961
0.341212129482, 0.99694580934, 0.927715454546
0.37017892363, 0.0589761049854, 2.83880402796
0.370172255181, 0.991459350556, 0.927713065202
0.39913181026, 0.0580301979888, 2.83879487327
0.399125402389, 0.983576923624, 0.927710073581
0.428075151901, 0.056825509543, 2.8387838795
0.428069004522, 0.973538020558, 0.927706480978
0.457007698782, 0.0553869095298, 2.83877105
0.457001811798, 0.961549886917, 0.92770228848
0.492398182875, 0.0533395239635, 2.83881937011
0.492392614409, 0.944488624886, 0.927718078798
0.527771067573, 0.0510076566348, 2.83886061737
0.527765817465, 0.925056721011, 0.92773155781
0.563126133309, 0.0484194340145, 2.83889479204
0.5631212014, 0.903488558645, 0.927742725601
0.598463350496, 0.0455979809436, 2.83892189346
0.598458736624, 0.879976841583, 0.927751581957
0.633782812636, 0.0425620785092, 2.83894192079
0.633778516643, 0.854678076275, 0.927758126602
0.669084512439, 0.0393265406427, 2.83895487314
0.669080534164, 0.827715710094, 0.927762359241
0.704368473886, 0.0359025460514, 2.83896074988
0.704364813169, 0.79918289738, 0.927764279676
0.739634393087, 0.0322978805364, 2.83895955065
0.739631049767, 0.769144518728, 0.927763887786
0.774881902094, 0.0285170565517, 2.83895127535
0.774878876004, 0.737638177294, 0.927761183536
0.810110255508, 0.024561764214, 2.83893592418
0.810107546476, 0.704677957151, 0.927756166993
0.845318408627, 0.0204307125531, 2.83891349759
0.845316016471, 0.670253100391, 0.927748838306
0.880504979933, 0.0161198437775, 2.83888399632
0.880502904459, 0.634329792649, 0.927739197716
0.915668258764, 0.0116224439263, 2.83884742128
0.915666499763, 0.596852085185, 0.927727245517
0.948995184723, 0.00717613796356, 2.8388061961
0.948993725667, 0.559800153027, 0.927713773721
0.965649274225, 0.00488392106671, 2.83878319805
0.965647965057, 0.540698663912, 0.927706258289
0.973973847742, 0.0037200605617, 2.83877110273
0.973972613495, 0.530999988014, 0.92770230571
0.983844411318, 0.00232376817288, 2.83877108514
0.983843265908, 0.519364412034, 0.927702299965
0.99307693933, 0.00100172963549, 2.83877106689
0.993075877013, 0.508347607836, 0.927702294001
0.997692366335, 0.00033488951847, 2.83877105755
0.997691345557, 0.502790699476, 0.927702290946
0.0173783353146, -0.0221069404932, 1.78852313975
0.017368491631, 0.315778566248, 0.584496354626
0.0093945592368, -0.0165374329943, 1.78873284506
0.00938464369859, 0.362190355208, 0.584564883308
0.00286786974518, -0.00932113474604, 1.78892906827
0.00285789546624, 0.422325171697, 0.584629006234
4e-14, 0.0, 1.78912069444
-1.00000899608e-05, 0.5, 0.584691626917
0.428040606363, -0.0568270823483, 1.78831535299
0.428034458674, 0.0264488729499, 0.584428452894
0.399062789116, -0.0580327589747, 1.78831704091
0.399056380624, 0.0164017351819, 0.584429004484
0.370075350617, -0.0589789820495, 1.78831844092
0.370068681235, 0.00851667430968, 0.584429461985
0.341080089985, -0.0596368779338, 1.78831955229
0.341073159643, 0.00303429998025, 0.584429825167
0.312078989321, -0.059971904824, 1.78832037485
0.312071797967, 0.000242455758737, 0.584430093968
0.283076138073, -0.0599441440463, 1.7883209075
0.283068685691, 0.000473791717888, 0.58443026803
0.254076616694, -0.059505318222, 1.78832114976
0.254068903315, 0.00413061264021, 0.584430347198
0.225087995913, -0.0585965052875, 1.78832110227
0.225080021633, 0.0117039275383, 0.584430331678
0.196121677837, -0.0571440362872, 1.78832076515
0.196113442858, 0.0238076341457, 0.584430221513
0.167194509336, -0.0550519546704, 1.78832013921
0.16718601401, 0.0412413570571, 0.584430016964
0.138333365337, -0.0521896873428, 1.78831922659
0.138324610258, 0.0650931872567, 0.584429718732
0.109582507373, -0.0483678287898, 1.78831802974
0.109573493534, 0.0969414777274, 0.584429327619
0.0810292302388, -0.0432857445614, 1.78831655323
0.0810199594184, 0.139291473797, 0.584428845115
0.0528564561316, -0.0363946882191, 1.78831479691
0.0528469317539, 0.196715986241, 0.584428271176
0.0347787474674, -0.03034399869, 1.78831347945
0.034769060389, 0.247137558624, 0.58442784065
0.0260046327782, -0.026620907628, 1.78831276395
0.025994866732, 0.278162800386, 0.584427606834
0.967029364858, -0.00469190668113, 1.78831531565
0.967028068111, 0.4609014293, 0.584428440694
0.950333808984, -0.00699376342915, 1.78831891532
0.950332361975, 0.44171960943, 0.584429617014
0.916923796948, -0.0114582768166, 1.78832536775
0.916922049246, 0.404515951262, 0.584431725575
0.881664784083, -0.0159746482448, 1.78833109199
0.881662719047, 0.366880149957, 0.584433596175
0.846382227428, -0.0203031719244, 1.78833570863
0.846379844847, 0.330809720468, 0.584435104826
0.811077929285, -0.0244506596612, 1.78833921754
0.811075228962, 0.296247898691, 0.584436251488
0.77575330465, -0.0284213347203, 1.78834161861
0.775750286403, 0.263159491339, 0.584437036122
0.740409400499, -0.0322165748109, 1.78834291186
0.740406064153, 0.231533017692, 0.584437458738
0.705046947228, -0.0358348418622, 1.7883430971
0.705043292617, 0.201381294793, 0.584437519271
0.669666382443, -0.0392715648901, 1.78834217448
0.669662409405, 0.172742413542, 0.584437217773
0.63426794348, -0.0425189460631, 1.78834014393
0.634263651853, 0.145681354785, 0.584436554217
0.598851672559, -0.0455657634662, 1.78833700567
0.598847062183, 0.120291632921, 0.584435528682
0.563417529825, -0.0483971273354, 1.78833275982
0.563412600539, 0.0966973272494, 0.584434141197
0.527965440644, -0.0509941399049, 1.78832740648
0.527960192286, 0.0750559165276, 0.584432391803
0.492495421317, -0.0533335148908, 1.78832094577
0.492489853725, 0.0555614498858, 0.584430280534
0.457007698782, -0.0553869095298, 1.78831337763
0.457001811798, 0.0384501130831, 0.584427807377
1.0, 0.0, 1.78831337758
0.999998999991, 0.5, 0.584427807361
0.997813833475, -0.00031727371774, 1.78831338208
0.99781281379, 0.497356096417, 0.584427808829
0.993441385598, -0.00094916132185, 1.78831338998
0.993440326561, 0.492090454144, 0.584427811411
0.984694997152, -0.0022025635973, 1.78831340583
0.984693859397, 0.481645609262, 0.58442781659
0.975374625148, -0.00352287254168, 1.78831342241
0.975373403508, 0.470643218099, 0.58442782201
0.0029278360194, 0.00941591360612, 2.8627613333
0.00291786228016, 0.578464638974, 0.935541968526
0.00956320013765, 0.0166781571444, 2.86244748273
0.00955328611723, 0.638982326498, 0.935439406664
0.0176596714178, 0.0222729421261, 2.86211192974
0.0176498302662, 0.685604757638, 0.935329752769
0.0263979877175, 0.0268034677901, 2.86177533288
0.0263882252115, 0.723358508943, 0.935219757747
0.0352010121782, 0.030507135207, 2.86177990917
0.0351913289002, 0.754221889693, 0.935221253214
0.053331631059, 0.0365322684433, 2.86178832313
0.053322110958, 0.804430496519, 0.935224002773
0.0814813100311, 0.0433788164572, 2.86179950749
0.0814720432795, 0.861484112408, 0.935227657664
0.10999925751, 0.0484313841172, 2.86180887768
0.109990247423, 0.903588141174, 0.935230719706
0.138722017701, 0.0522341802461, 2.86181642593
0.13871326612, 0.935277580758, 0.935233186365
0.167548323924, 0.0550818705617, 2.86182212537
0.167539831782, 0.959007937882, 0.93523504886
0.196440025896, 0.0571632433041, 2.86182595914
0.196431793782, 0.97635242166, 0.935236301682
0.225370482727, 0.0586078876793, 2.86182791519
0.22536251099, 0.988390924145, 0.93523694089
0.254323891484, 0.0595109736646, 2.86182798698
